RAmdeg,DEmdeg,BTmag,VTmag,HIP
158.91193917,-18.56897944,6.707,6.503,51852
162.77496429,-18.33221514,6.669,6.576,53037
164.87886631,-16.35370243,8.005,6.075,53723
161.71689517,-17.29688174,5.576,5.443,52737
,,4.727,3.234,52943
163.3871019,-15.44583003,7.896,6.475,53259
168.12653959,-18.49984623,6.11,6.105,54742
,,4.987,3.674,55282
171.47499804,-13.75131952,8.763,6.737,55795
171.78965241,-12.3567479,6.486,5.978,55874
165.23911749,-15.79267656,7.889,6.477,53849
165.0487241,-14.08337488,7.853,6.037,53778
165.90223269,-13.43491894,7.442,6.441,54048
166.67301817,-13.00283193,6.862,6.547,54315
168.91569499,-12.59257401,8.568,6.771,54999
179.00397634,-17.15082944,5.137,5.156,58188
177.5816788,-15.86366387,7.312,6.227,57732
175.87784268,-15.04282437,6.864,6.903,57173
174.96300513,-14.46853928,6.198,6.197,56901
177.17340716,-14.34456926,8.176,6.965,57611
179.23427713,-13.75455939,7.244,6.596,58264
182.36884722,-11.85707105,7.599,6.861,59272
181.69718592,-12.24085033,7.149,6.8,59068
177.84124161,-12.18781263,6.815,6.381,57819
,,6.483,5.619,58576
179.78904423,-10.47589747,8.4,6.648,58450
185.23213798,-13.56572344,6.477,5.256,60221
186.29902333,-11.61058726,5.987,5.932,60595
185.82861767,-11.81211422,8.607,6.688,60421
186.98121125,-8.67799641,7.457,6.808,60816
188.44478881,-9.45207689,5.432,5.469,61318
183.79399629,-10.31240708,6.637,6.157,59750
184.83413783,-8.91465519,8.251,6.95,60088
181.00143344,-10.2961259,6.962,6.627,58830
182.61328776,-7.7739781,6.775,6.569,59346
185.8140261,-4.97450226,8.007,6.594,60418
174.87569568,-13.18436986,8.074,6.915,56864
174.66669625,-13.20197304,6.074,5.54,56802
174.17046972,-9.8022421,4.59,4.662,56633
177.09786833,-10.31310599,6.938,6.294,57587
175.97953835,-9.13240161,8.212,6.991,57213
171.15246302,-10.85932411,6.83,4.986,55687
170.13016856,-10.29453446,7.934,6.662,55389
170.61969552,-8.84263597,7.072,6.92,55531
175.97966639,-6.67716267,7.258,6.148,57214
173.1980699,-7.82752594,7.744,6.088,56318
172.98587068,-6.47052684,8.083,6.863,56260
173.58896797,-5.5271057,7.157,6.8,56444
179.43876248,-8.54871384,7.243,6.642,58331
180.71525917,-7.68362651,8.216,6.405,58741
183.56440251,-5.7165968,6.863,6.59,59676
184.53840556,-3.95414152,7.323,6.898,59983
184.53988119,-3.94877823,6.899,6.545,59984
181.3960023,-5.84588511,8.672,6.88,58981
182.8408269,-3.77887154,7.441,6.994,59422
182.8418048,-2.69911064,8.134,6.861,59423
177.75929967,-5.33333225,6.966,5.739,57791
179.25122703,-4.78277418,7.274,6.779,58268
179.52833931,-4.3704906,7.413,6.967,58368
181.49922375,-3.13159198,7.632,6.475,59010
180.25724157,-1.76816495,7.869,6.451,58603
203.01169293,-18.72887439,6.256,6.025,66015
200.7546398,-17.73527571,6.613,5.464,65301
201.52608065,-16.85848472,8.088,6.694,65532
203.21517343,-15.3630129,7.122,5.667,66091
201.86318368,-15.97357817,6.159,4.873,65639
204.99382965,-16.4465371,8.668,6.867,66663
206.12427756,-16.17907544,6.539,5.655,67057
206.39611203,-15.76747002,6.236,6.184,67139
206.18583787,-14.22518065,7.548,6.967,67069
199.38232239,-15.54807344,8.045,6.801,64843
203.66856085,-13.21430754,5.967,5.935,66247
202.80478772,-13.44877425,7.314,6.965,65949
201.6798637,-12.70766245,7.24,5.438,65581
206.4846395,-12.42652059,6.737,5.661,67172
212.25247522,-10.33454345,7.718,6.57,69127
211.67842979,-9.31351601,5.876,5.496,68940
208.97132966,-9.75528549,7.41,6.9,68038
208.949817,-9.55991303,8.763,6.865,68024
211.08945718,-9.25768203,6.685,6.648,68752
211.57404689,-8.89161896,6.557,6.522,68888
210.01948228,-8.16163838,7.911,6.678,68398
206.8058523,-9.70944893,7.914,6.214,67271
203.24196978,-10.16500048,6.444,5.323,66098
205.40323329,-8.70298216,7.15,5.227,66803
208.74250464,-8.05884644,7.201,6.685,67953
207.07494509,-6.83738054,7.763,6.676,67355
194.30280567,-12.06694532,8.359,6.523,63220
196.97421748,-10.74040422,6.601,5.277,64078
197.4386648,-10.3293275,7.91,6.12,64224
200.08325417,-11.30414488,8.011,6.838,65074
199.34156854,-11.48352913,6.924,6.632,64828
199.36385269,-10.54628893,7.293,6.931,64834
197.30933249,-9.53809934,7.611,6.416,64181
192.84552503,-10.33821788,7.801,6.587,62743
193.58817121,-9.53898928,6.842,4.975,62985
194.32929618,-8.91081866,7.025,6.926,63225
197.1352792,-8.98438295,7.095,5.697,64122
,,4.386,4.395,64238
202.60718646,-6.47026824,6.484,6.138,65892
202.99118726,-6.25581602,6.813,4.897,66006
205.97599286,-5.49893362,6.581,6.506,67004
203.88040105,-5.39619019,6.908,5.812,66320
204.4456574,-3.23601049,8.278,6.818,66482
200.6289482,-6.20215257,7.491,6.721,65265
201.13844223,-5.16400368,6.246,5.799,65420
200.82872156,-4.9244277,7.757,6.027,65323
201.10861196,-4.30897201,8.232,6.942,65414
202.31214768,-1.36442534,7.862,6.544,65796
201.54756334,-1.19247336,6.199,5.99,65545
214.34431354,-9.0227618,8.261,6.739,69823
214.20306331,-8.88447308,8.068,6.609,69773
214.50302373,-7.54238534,7.375,6.553,69881
214.97166895,-6.74616538,7.601,6.54,70038
214.08908887,-6.62153836,6.776,6.47,69727
,,4.677,4.126,69701
214.20604251,-5.64403838,7.279,6.914,69775
213.58878151,-5.94771607,7.069,6.44,69564
216.85160441,-6.12033501,6.3,6.176,70680
217.20063572,-5.21868563,8.024,6.715,70802
211.060667,-5.38141724,8.121,6.539,68739
209.9553415,-3.54978922,6.983,6.451,68380
214.12568811,-3.19630306,6.141,6.14,69747
214.88533681,-2.26552131,6.451,5.256,70012
215.49406463,-1.98808355,7.049,6.842,70220
213.41995689,-0.84546449,6.458,5.951,69493
217.05057347,-2.22795257,5.678,4.918,70755
221.29877987,-1.41752626,8.146,6.233,72122
222.22539305,-0.84765276,6.1,6.131,72449
224.38854673,-0.16760718,6.964,5.638,73193
222.75040064,-0.25749164,8.035,6.34,72629
221.37585507,0.71727172,5.659,5.663,72154
221.77229712,0.9708778,6.721,6.737,72298
221.8567953,2.03571466,6.932,6.817,72330
215.69329245,-0.63713262,6.824,6.742,70282
215.12034486,0.18185489,8.378,6.921,70081
214.92062594,0.38433576,6.425,6.205,70022
217.46049517,0.82892821,6.161,5.987,70894
215.81368579,1.24156791,7.029,6.323,70319
219.36860173,2.27725836,7.127,6.52,71510
221.56218328,1.89288176,3.72,3.716,72220
209.00160679,-3.66195083,8.606,6.95,68050
207.16194362,-2.84047651,8.569,6.867,67385
208.67561264,-1.50312263,6.566,5.281,67929
212.69897484,0.79957841,7.039,6.874,69265
210.41163573,1.54453325,4.362,4.25,68520
,,3.522,3.38,66249
209.11615538,1.05058213,6.168,5.926,68092
212.88001492,1.36239696,6.974,6.463,69340
213.06585278,2.40943027,4.841,4.964,69389
211.15594339,2.29753323,7.591,6.385,68776
212.36704318,2.79757416,8.111,6.901,69165
213.72091468,3.33587787,8.498,6.642,69614
217.6891265,4.77228458,7.875,6.172,70949
218.26258745,5.32326075,8.012,6.958,71146
216.04726847,5.82013268,5.259,5.112,70400
210.9823179,4.90097063,6.693,6.284,68707
189.81152926,-7.9955635,6.252,4.783,61740
190.49036709,-7.50030203,8.892,6.993,61969
189.8790549,-6.10056043,8.551,6.851,61763
191.88926388,-6.30174822,6.905,6.323,62421
193.40885176,-4.22465634,7.85,6.562,62915
194.91468221,-3.81192012,5.997,5.813,63414
195.1497762,-3.368496,7.505,6.176,63494
193.29649037,-3.55310017,6.684,6.152,62875
194.66656722,-2.90364378,8.52,6.813,63328
189.19731326,-5.83189751,5.955,5.875,61558
189.68054313,-4.37354973,8.737,6.822,61685
187.91134607,-5.05259366,7.536,6.291,61134
186.96478151,-4.61527559,6.718,6.261,60813
191.04657582,-2.84256185,6.982,6.78,62141
190.90854172,-1.57699473,6.982,6.013,62103
,,3.872,3.484,61941
,,3.916,3.528,61941
195.97673478,-3.66319939,7.081,6.743,63750
199.1061811,-1.39054193,7.064,6.72,64769
199.3743867,-0.67605297,6.657,6.383,64838
193.9100523,0.05529189,7.982,6.888,63093
194.35928571,1.4279188,7.432,6.949,63235
198.48985942,1.45644641,8.388,6.698,64556
184.97647537,-0.66679342,3.911,3.874,60129
184.66799341,-0.78718713,6.09,5.918,60030
182.42212475,1.89788963,7.408,6.084,59285
185.0874191,3.31257122,6.471,5.093,60172
192.9037078,3.05678888,7.729,6.154,62757
189.5933548,1.85466173,7.725,5.883,61658
189.51839953,3.28244594,6.343,6.334,61637
191.96421884,3.57271582,8.482,6.617,62443
193.90086808,3.39747144,5.382,3.577,63090
189.46593629,4.28860951,7.089,6.996,61628
187.07673901,4.39656229,6.901,6.741,60850
191.75961302,5.95037269,6.27,6.298,62376
190.487987,6.80661506,5.559,5.57,61968
191.40440876,7.67332584,5.589,5.246,62267
202.44618309,1.09535152,6.955,6.651,65839
204.43331641,2.38231375,8.22,6.793,66476
200.42352201,2.08724077,5.748,5.693,65198
203.53304921,3.65896576,4.975,4.916,66200
205.76546637,3.53790026,6.936,5.554,66936
200.17321173,2.94219514,6.874,6.769,65119
199.71301961,3.68762833,6.669,6.624,64954
200.54037007,5.15476469,6.024,5.889,65241
199.40117797,5.46987345,6.958,4.976,64852
203.28831764,5.85307703,7.822,6.742,66113
202.49016728,6.01353,7.722,6.612,65855
202.50033843,7.17885368,8.12,6.342,65862
207.60282481,5.49721766,7.118,6.093,67545
207.37213259,6.34383167,6.859,6.768,67461
206.7380119,6.35037639,7.096,6.402,67246
207.14456461,7.9601159,7.209,6.843,67379
207.43397747,8.40863956,6.752,6.62,67481
210.90319665,7.54616974,7.43,6.344,68687
210.33512527,8.89490385,6.088,5.985,68498
210.63269059,9.68609712,7.275,6.304,68594
210.88480808,10.78677067,7.206,6.353,68682
210.98721107,11.28246742,8.239,6.827,68708
205.55316995,8.38839838,6.637,6.212,66860
206.30597999,10.32530703,8.023,6.552,67104
203.88927059,10.20496226,7.827,6.603,66326
204.807935,10.50966706,8.577,6.821,66610
204.89423463,10.74626535,5.978,5.621,66640
207.96582277,10.13592299,8.57,6.747,67674
207.96248768,11.9372008,7.391,6.944,67673
208.07669342,12.16513386,6.153,6.103,67714
207.40026141,13.01030199,7.226,6.715,67470
207.46833445,13.19195002,6.904,6.679,67495
197.21259418,5.20724722,7.609,6.848,64150
198.94554575,7.95298376,8.259,6.878,64711
199.193814,9.42415796,5.894,5.249,64792
194.30650694,8.29377703,7.384,6.879,63221
194.94177535,9.52599837,8.077,6.849,63420
191.59393384,9.53968799,6.906,5.766,62325
197.30181474,10.02246547,7.097,5.897,64179
198.63034507,11.33165921,7.656,5.815,64607
198.13716589,11.55609925,7.754,5.929,64445
195.54415972,10.95914863,3.996,2.917,63608
202.3041677,10.81831152,7.015,5.765,65790
203.75712246,12.51396038,7.895,6.669,66275
201.12721391,12.43183287,7.821,6.558,65417
202.10754314,13.77878712,5.843,5.045,65721
205.89874997,14.3656086,7.715,6.984,66974
204.5328699,14.30192825,6.808,6.522,66522
199.31511869,13.67575284,7.031,5.468,64823
201.41688062,15.56406526,8.427,6.952,65509
159.64562725,-16.87656933,6.058,5.005,52085
159.06941515,-16.34432347,8.149,6.209,51905
156.52260728,-16.83628952,5.771,3.985,51069
161.90805251,-15.26195232,6.635,6.662,52795
160.63071873,-13.97452085,8.234,6.409,52391
160.55551084,-13.78771225,7.552,6.854,52369
159.38863405,-13.38454335,8.505,5.217,52009
155.31059262,-13.78653082,6.675,6.566,50705
155.54487225,-13.40972566,6.838,6.888,50787
155.82311275,-13.37714306,7.222,6.697,50874
154.82029414,-12.52814249,6.324,6.058,50536
157.74932981,-13.58847225,5.545,5.576,51491
158.30237045,-13.40423183,8.369,6.667,51656
158.84260231,-12.85944656,7.209,6.824,51832
159.1349289,-12.23012033,6.334,5.765,51933
159.71004956,-12.44362562,6.022,6.041,52113
159.29793094,-11.74861542,6.855,6.55,51974
163.57406962,-13.75803518,6.693,5.744,53316
165.81200372,-11.30346505,6.69,5.615,54029
166.39163556,-11.08890552,6.422,6.121,54214
162.43119701,-9.85269681,7.215,5.961,52948
159.07244582,-10.58340358,6.898,6.599,51907
160.61366286,-8.72718504,8.145,6.975,52385
162.57523284,-8.8977623,5.991,5.812,52980
152.52452506,-12.81592239,5.712,5.338,49809
151.28111999,-13.06462501,4.481,4.574,49402
152.64698251,-12.35405115,4.882,3.707,49841
152.48535722,-12.09530711,6.463,6.255,49802
152.19023017,-10.88479745,6.566,6.542,49701
154.03749401,-11.20342119,7.492,6.198,50292
154.99783904,-9.05900561,6.683,6.347,50584
154.40750979,-8.06891415,5.623,5.279,50414
150.92077754,-9.57379425,8.271,6.299,49293
147.18120588,-9.91864621,6.989,6.968,48126
148.93749345,-8.83649424,7.058,6.709,48687
148.12687824,-8.10499898,5.164,5.112,48437
149.03334536,-7.64531287,8.626,6.882,48712
152.73276345,-8.41846328,7.343,5.769,49865
152.53141955,-8.40816569,5.919,5.902,49812
151.94013402,-7.63076761,8.753,6.84,49633
152.8240182,-7.31662836,6.259,6.228,49900
157.74488122,-7.63769467,8.387,6.508,51490
156.43446146,-7.05982539,7.6,5.776,51046
156.5769754,-6.42722158,7.07,6.998,51090
158.11890822,-6.07508149,8.21,6.95,51602
158.70924503,-3.89969148,7.27,6.725,51784
155.27989391,-5.41496093,8.754,6.875,50692
155.18449311,-5.38206536,7.18,6.991,50658
154.88476925,-5.10614884,7.501,6.462,50552
156.69530474,-4.38833827,7.739,6.656,51135
155.8603241,-4.07403332,5.858,5.914,50885
155.88607233,-3.64285444,8.557,6.616,50893
157.18316934,-3.74237986,6.097,6.038,51302
157.36959314,-2.73907657,5.119,5.172,51362
156.65381071,-0.98805632,8.236,6.478,51117
157.57283706,-0.63703152,4.89,5.039,51437
169.24240996,-7.13468448,6.39,6.146,55106
167.55560461,-7.38940001,7.557,6.884,54582
173.74543443,-4.36128753,7.932,6.545,56500
165.65329535,-3.51261844,7.998,6.919,53984
169.15189834,-3.96678364,6.962,6.785,55081
169.16541928,-3.65160365,4.703,4.477,55084
171.2424328,-2.21237441,7.068,6.778,55713
167.07059156,-1.90310919,7.935,6.764,54432
167.30691274,-1.33326044,7.017,6.823,54515
168.65717463,-1.27082502,8.092,6.75,54910
174.6002884,-2.43590551,7.789,6.418,56775
172.57871795,-3.00349814,6.77,4.929,56127
174.23721238,-0.82374681,5.559,4.414,56647
177.255339,-0.31867376,6.749,6.19,57629
178.45948862,0.55211601,6.537,6.316,58002
177.67382586,1.76471731,4.256,3.649,57757
171.97379177,-1.69994426,7.564,6.37,55941
170.82479645,0.13204731,7.97,6.203,55595
171.00969423,1.40776211,6.567,5.49,55650
175.10033742,0.95216569,7.141,6.921,56941
175.60642397,2.36211302,7.489,6.999,57107
173.40143861,2.49903612,8.653,6.681,56388
173.59145953,3.06016365,6.306,5.809,56445
162.77253926,-3.09266856,7.897,6.117,53035
165.45698129,-2.48458683,6.841,4.912,53907
163.3540155,-2.25520997,7.279,6.22,53240
163.43213804,-2.12920913,6.669,5.556,53273
162.16898407,-1.95889702,8.02,6.106,52863
163.15038472,-0.20165709,8.278,6.473,53167
166.08011496,-1.27822224,6.958,6.906,54110
165.81058554,-0.75234604,6.428,6.149,54027
168.43980088,-0.06950134,5.37,5.399,54849
164.28310026,-0.31196494,7.377,6.922,53532
165.90246676,-8.3005E-4,7.518,6.065,54049
164.04387811,0.43294111,8.413,6.804,53460
160.35077933,-1.74149191,7.37,6.35,52316
163.05705247,1.02497052,6.477,6.381,53141
163.92664947,0.73693427,6.431,5.984,53423
161.28940634,2.4879754,7.844,6.408,52584
169.72899555,1.65039716,7.218,6.019,55249
169.32249985,2.01055696,7.148,5.344,55137
168.4708887,2.26847877,7.178,6.775,54857
166.72584935,1.95552473,6.769,5.647,54336
171.98433197,2.85626784,6.204,5.053,55945
171.68883805,3.01310275,7.477,6.553,55846
171.41437852,3.30113778,6.96,6.757,55769
171.45856668,3.86010818,6.753,6.395,55791
170.28413935,6.02932234,3.972,4.031,55434
165.14019851,3.61749809,6.342,4.968,53807
165.18667868,6.10144912,5.175,4.998,53824
170.36163488,6.63495739,7.332,6.762,55455
166.2542855,7.33600866,5.009,4.66,54182
168.50764547,8.0606945,7.247,5.919,54863
147.84007191,-6.18192927,7.107,6.482,48351
147.80847024,-4.24334706,6.219,6.038,48341
143.63603201,-5.91494886,7.052,5.678,46982
142.72977068,-5.66150831,8.206,6.953,46669
141.35015001,-5.1173954,7.56,5.757,46221
141.22179763,-4.28293697,7.41,6.968,46165
142.38506365,-4.2466377,7.31,6.351,46543
144.44139731,-3.17064065,7.707,6.568,47242
144.96400696,-1.14280908,5.605,4.036,47431
150.7051691,-1.06784139,8.061,6.827,49221
151.98452808,-0.37165259,4.443,4.473,49641
155.86820873,-0.90224691,7.649,6.547,50887
149.43293049,-1.9417564,7.742,6.567,48839
148.04992966,0.07561483,7.502,6.433,48413
151.88889128,0.9183177,8.851,6.9,49613
152.17192955,1.16076975,7.116,6.727,49694
151.03513329,3.20105489,6.924,6.479,49329
142.32697729,-3.16543499,7.265,6.966,46522
,,5.118,4.64,46509
142.35184188,-2.20517299,6.396,6.154,46529
141.5929556,-1.46407472,7.712,6.136,46288
141.51586745,-1.23494041,8.421,6.738,46273
142.99552229,-1.18466713,4.676,4.562,46776
142.25957221,-1.25691645,6.609,6.31,46504
145.59731149,-0.27941829,7.716,6.746,47604
143.17247554,1.86415231,6.847,6.189,46840
138.71662583,-1.58710742,7.067,6.979,45378
140.15284381,0.18170387,8.802,6.891,45824
139.38721299,0.55488218,7.179,6.981,45592
139.16657772,0.72903688,7.259,6.808,45521
137.87189913,0.29125862,8.599,6.987,45114
136.74974859,1.46269423,8.312,6.375,44738
139.30110791,1.92963352,7.144,6.864,45565
138.59111115,2.31427285,3.803,3.853,45336
146.59837968,1.78558493,6.045,5.681,47960
148.05068276,2.45412801,5.97,6.005,48414
144.41898675,1.69603619,8.083,6.987,47237
149.92949696,3.38480496,7.026,6.729,48990
149.20251807,4.24207579,7.255,6.764,48768
147.62534098,4.34365104,6.786,6.293,48273
148.52793236,4.94541344,8.788,6.887,48552
148.42885234,5.95857159,8.088,6.119,48519
144.61369721,4.64929342,6.407,4.818,47310
146.54184958,6.70855461,7.976,5.992,47943
144.30280318,6.83578162,6.334,5.125,47205
157.42596147,1.491123,7.57,6.947,51386
158.77540327,2.20453888,8.296,6.783,51809
156.10528912,2.39325236,7.894,6.718,50958
156.05490152,2.36801779,7.558,6.419,50939
155.25835478,2.289725,6.526,6.629,50684
156.4944554,2.92919191,7.042,6.988,51061
157.90105649,2.84477011,8.015,6.689,51538
156.53834363,3.93253242,6.821,6.676,51075
160.65613063,3.58309954,7.176,6.638,52401
160.83717008,4.74766084,7.731,6.234,52452
155.81088567,5.69423876,7.043,6.572,50870
153.20151778,4.61468019,7.295,5.912,50027
158.70005804,6.9537457,6.248,5.174,51775
155.75186287,6.54264518,7.518,6.195,50851
164.00612867,6.18537051,7.577,6.116,53449
161.52366719,6.37318176,7.841,6.496,52660
158.75899243,8.65043178,5.846,5.798,51802
158.20279801,9.306586,3.636,3.806,51624
162.31429385,10.54520104,5.349,5.315,52911
162.78547432,11.57877428,8.4,6.976,53039
164.92120349,11.7058703,7.035,6.578,53737
161.58047923,12.74784614,7.043,6.924,52683
151.69760336,5.61149196,7.372,6.291,49530
152.311961,6.17090415,8.347,6.731,49739
156.31331423,8.78484747,7.751,5.799,51008
155.55905129,8.96436635,8.715,6.835,50792
156.91245918,9.76239426,5.965,5.997,51213
156.08135238,10.58777633,8.239,6.916,50950
148.97914271,7.67721121,8.066,6.894,48699
150.05335881,8.04422465,6.771,4.859,49029
149.53179663,8.31397773,7.818,6.19,48876
149.10823536,8.93315853,7.307,5.975,48734
151.97612751,9.99750678,6.268,4.532,49637
149.5557335,12.44479925,5.202,5.252,48883
152.90921195,13.35511661,6.98,6.481,49929
156.80096781,11.31709533,7.729,6.723,51179
161.60532215,14.19464688,6.615,5.579,52689
158.04906053,14.13726791,7.646,5.63,51585
159.72722509,16.12742344,7.059,6.65,52120
154.16974315,13.72833029,7.559,5.607,50333
157.20218158,14.34369834,8.145,6.957,51309
155.45959913,14.97577508,6.164,6.162,50755
179.76390868,0.5306805,7.816,6.319,58445
179.84975942,1.82671708,8.704,6.964,58466
179.55803804,3.48200663,8.807,6.899,58377
179.98713609,3.65519708,5.351,5.345,58510
182.91764246,4.05590783,7.114,6.945,59451
180.93517626,5.55774676,6.914,6.439,58809
182.51423926,5.80700663,6.138,5.745,59309
177.27961441,5.18336404,8.039,6.675,57636
176.4648432,6.52938127,6.003,4.209,57380
180.21829452,6.61433025,4.79,4.658,58590
178.76305394,8.44394509,6.753,5.673,58110
185.63349136,5.30544544,7.116,6.53,60353
187.8392369,7.60431071,8.036,6.215,61103
188.62822602,7.73471757,8.184,6.866,61366
189.28173837,8.79686466,6.916,6.631,61579
190.45158714,9.88605973,7.358,6.993,61950
190.47106628,10.23562633,4.958,4.877,61960
186.9253328,8.61034296,7.538,6.447,60804
188.26199414,10.29567269,7.49,6.386,61246
181.30224957,8.73297201,5.346,4.212,58948
183.3580764,10.26234165,6.153,5.863,59608
174.14233927,6.10643852,8.036,6.938,56618
172.41665235,7.59936865,7.339,6.786,56079
174.61503068,8.13429773,7.247,5.487,56779
174.5409613,8.88378919,7.576,6.298,56756
176.97874644,8.24588835,5.354,5.319,57562
176.32099858,8.25812036,5.045,4.864,57328
171.57514386,8.65954121,8.573,6.9,55816
170.45917296,9.16837936,7.044,6.726,55488
170.98108722,10.52953361,4.484,4.056,55642
170.98108722,10.52953361,7.624,6.708,55642
171.24552551,11.43029375,7.595,5.948,55716
